property_type,neighborhood,city,price,sq_m_built,n_bedrooms,bathrooms,floor,year_built,exterior,lift,terrace,balcony,second_hand,needs_renovating,parking,swimming_pool,garden,air_conditioning,heating,price_cheap_city,price_cheap_neigh,price_cheap_property,log_price,price_bin
Flat / apartment,Sant Pere - Santa Caterina i la Ribera,Barcelona,397000.0,80,2,1,1,1900.0,1,0,0,1,1,0,0,0,0,1,1,3.086356414343004,5.601025131302675,2.0306348219860992,12.891691559669328,301k-1.5M
Flat / apartment,Sant Pere - Santa Caterina i la Ribera,Barcelona,795000.0,103,2,2,1,1934.0,1,1,0,0,1,0,0,0,0,1,1,3.086356414343004,5.601025131302675,2.0306348219860992,13.58609739363647,301k-1.5M
Flat / apartment,Sant Pere - Santa Caterina i la Ribera,Barcelona,795000.0,93,2,2,1,1934.0,1,1,0,0,1,0,0,0,0,1,1,3.086356414343004,5.601025131302675,2.0306348219860992,13.58609739363647,301k-1.5M
Flat / apartment,Sant Pere - Santa Caterina i la Ribera,Barcelona,515000.0,132,3,2,1,1920.934523809524,1,0,1,1,1,0,0,0,0,1,1,3.086356414343004,5.601025131302675,2.0306348219860992,13.151922179645874,301k-1.5M
Flat / apartment,Sant Pere - Santa Caterina i la Ribera,Barcelona,855000.0,169,4,2,2,2018.0,1,1,1,1,1,0,0,0,0,1,1,3.086356414343004,5.601025131302675,2.0306348219860992,13.658856747918897,301k-1.5M
Flat / apartment,Ciutat Vella,Barcelona,140000.0,71,1,1,0,1900.0,1,0,0,0,1,1,0,0,0,0,1,3.086356414343004,5.078603488027523,2.0306348219860992,11.84939770159144,81k-300k
Flat / apartment,Sant Pere - Santa Caterina i la Ribera,Barcelona,480000.0,80,3,1,2,1920.934523809524,1,1,0,1,1,0,0,0,0,1,1,3.086356414343004,5.601025131302675,2.0306348219860992,13.081541382884074,301k-1.5M
Flat / apartment,El Fort Pienc,Barcelona,800000.0,170,6,3,0,1959.7083333333333,1,1,1,1,1,0,0,0,0,1,0,3.086356414343004,6.020010387490494,2.0306348219860992,13.592367006650065,301k-1.5M
Flat / apartment,El Fort Pienc,Barcelona,298000.0,75,3,1,1,1959.7083333333333,1,1,0,0,1,0,0,0,0,0,1,3.086356414343004,6.020010387490494,2.0306348219860992,12.604848765487542,81k-300k
Flat / apartment,Eixample,Barcelona,920000.0,173,3,3,0,1940.0,0,1,1,0,1,0,0,0,0,0,1,3.086356414343004,8.659348167488476,2.0306348219860992,13.732128949025222,301k-1.5M
Flat / apartment,Eixample,Barcelona,790000.0,166,5,3,1,1943.2987804878048,1,1,0,1,1,0,0,0,0,1,1,3.086356414343004,8.659348167488476,2.0306348219860992,13.579788224443204,301k-1.5M
Flat / apartment,Eixample,Barcelona,425000.0,86,3,1,1,1967.0,1,1,0,0,1,0,0,0,0,1,1,3.086356414343004,8.659348167488476,2.0306348219860992,12.959844447906551,301k-1.5M
Flat / apartment,El Camp d'En Grassot i Gràcia Nova,Barcelona,575000.0,116,4,2,5,1964.0,1,1,1,1,1,1,0,0,0,1,1,3.086356414343004,5.338185726863353,2.0306348219860992,13.262125319779487,301k-1.5M
Penthouse,El Camp d'En Grassot i Gràcia Nova,Barcelona,670000.0,99,3,2,10,1955.0,1,1,1,1,1,0,0,0,0,0,1,3.086356414343004,5.338185726863353,3.030579199328625,13.415032991367148,301k-1.5M
Penthouse,El Camp d'En Grassot i Gràcia Nova,Barcelona,670000.0,99,3,2,8,1955.0,1,1,1,1,1,0,0,0,0,0,1,3.086356414343004,5.338185726863353,3.030579199328625,13.415032991367148,301k-1.5M
Penthouse,El Camp d'En Grassot i Gràcia Nova,Barcelona,670000.0,99,3,2,10,1955.0,1,1,1,1,1,1,0,0,0,0,1,3.086356414343004,5.338185726863353,3.030579199328625,13.415032991367148,301k-1.5M
Flat / apartment,Nou Barris,Barcelona,190000.0,70,3,1,1,1970.0,0,1,0,0,1,0,0,0,0,0,1,3.086356414343004,1.827804765125539,2.0306348219860992,12.154779351142624,81k-300k
Flat / apartment,Can Peguera - El Turó de la Peira,Barcelona,235000.0,75,4,1,7,1959.0,0,1,0,0,1,0,0,0,0,1,1,3.086356414343004,1.7967187815011445,2.0306348219860992,12.367340793126296,81k-300k
Duplex,Nou Barris,Barcelona,180000.0,90,3,2,0,1971.581818181818,1,0,0,0,1,0,0,0,0,1,1,3.086356414343004,1.827804765125539,2.866960588752642,12.100712129872347,81k-300k
Flat / apartment,Nou Barris,Barcelona,124450.0,56,3,1,4,1959.0,1,0,0,0,1,1,0,0,0,0,0,3.086356414343004,1.827804765125539,2.0306348219860992,11.731659307795738,81k-300k
Flat / apartment,Nou Barris,Barcelona,105000.0,59,2,1,4,1971.581818181818,1,1,0,0,1,1,0,0,0,0,1,3.086356414343004,1.827804765125539,2.0306348219860992,11.56171562913966,81k-300k
Penthouse,Nou Barris,Barcelona,189900.0,70,3,1,4,1975.0,0,0,0,1,1,0,0,0,0,1,1,3.086356414343004,1.827804765125539,3.030579199328625,12.154252896800378,81k-300k
Flat / apartment,La Prosperitat,Barcelona,299000.0,95,3,2,1,2007.0,1,1,1,0,1,0,1,0,0,1,1,3.086356414343004,1.874295793386162,2.0306348219860992,12.608198852372825,81k-300k
Flat / apartment,La Prosperitat,Barcelona,145000.0,55,2,1,0,1976.0,1,0,0,0,1,0,0,0,0,1,1,3.086356414343004,1.874295793386162,2.0306348219860992,11.884489021402713,81k-300k
Flat / apartment,La Prosperitat,Barcelona,213000.0,65,3,1,6,1971.9767441860463,1,1,1,1,1,1,0,0,0,0,0,3.086356414343004,1.874295793386162,2.0306348219860992,12.269047444691562,81k-300k
Flat / apartment,La Prosperitat,Barcelona,171000.0,66,3,1,2,1963.0,1,0,0,1,1,0,0,0,0,0,0,3.086356414343004,1.874295793386162,2.0306348219860992,12.049418835484795,81k-300k
Flat / apartment,La Prosperitat,Barcelona,100164.0,70,2,1,0,1971.9767441860463,1,1,0,0,1,0,0,0,0,0,1,3.086356414343004,1.874295793386162,2.0306348219860992,11.514564121638736,81k-300k
Flat / apartment,La Vila Olímpica del Poblenou,Barcelona,690000.0,190,4,2,1,1992.0,1,1,1,1,1,0,0,0,0,1,1,3.086356414343004,5.912389980708946,2.0306348219860992,13.444446876573442,301k-1.5M
Duplex,La Vila Olímpica del Poblenou,Barcelona,895000.0,129,4,3,4,1992.0,1,1,1,1,1,0,1,0,0,1,1,3.086356414343004,5.912389980708946,2.866960588752642,13.704578997256991,301k-1.5M
Flat / apartment,Sant Martí,Barcelona,450000.0,74,2,1,2,2006.0,1,1,1,0,1,0,1,0,0,1,1,3.086356414343004,4.371079205477762,2.0306348219860992,13.017002861746503,301k-1.5M
Flat / apartment,Sant Martí,Barcelona,360000.0,55,1,1,0,2012.0,1,1,0,0,1,0,0,0,0,1,1,3.086356414343004,4.371079205477762,2.0306348219860992,12.793859310432293,301k-1.5M
Flat / apartment,La Sagrada Família,Barcelona,303000.0,79,3,1,3,1965.0,0,1,0,1,1,1,0,0,0,0,1,3.086356414343004,4.253024380338355,2.0306348219860992,12.621488084491506,301k-1.5M
Flat / apartment,La Sagrada Família,Barcelona,265000.0,81,3,2,3,1930.0,1,0,0,1,1,0,0,0,0,0,1,3.086356414343004,4.253024380338355,2.0306348219860992,12.48748510496836,81k-300k
Flat / apartment,La Sagrada Família,Barcelona,595000.0,93,1,1,0,1946.5871559633028,1,1,1,0,0,0,0,0,0,1,1,3.086356414343004,4.253024380338355,2.0306348219860992,13.296316684527769,301k-1.5M
Flat / apartment,La Sagrada Família,Barcelona,303000.0,79,3,1,3,1965.0,0,1,0,1,1,1,0,0,0,0,1,3.086356414343004,4.253024380338355,2.0306348219860992,12.621488084491506,301k-1.5M
Flat / apartment,La Sagrada Família,Barcelona,365000.0,70,3,2,0,1946.5871559633028,1,1,1,0,1,0,0,0,0,1,1,3.086356414343004,4.253024380338355,2.0306348219860992,12.80765263256463,301k-1.5M
Flat / apartment,La Sagrada Família,Barcelona,448000.0,82,3,2,2,1946.5871559633028,0,1,0,0,1,0,0,0,0,0,1,3.086356414343004,4.253024380338355,2.0306348219860992,13.012548511397124,301k-1.5M
Flat / apartment,La Sagrada Família,Barcelona,448000.0,82,3,2,2,1949.0,1,1,0,0,1,0,0,0,0,0,1,3.086356414343004,4.253024380338355,2.0306348219860992,13.012548511397124,301k-1.5M
Flat / apartment,La Sagrada Família,Barcelona,330000.0,72,4,1,3,1938.0,0,1,0,0,1,0,0,0,0,0,1,3.086356414343004,4.253024380338355,2.0306348219860992,12.706847933442663,301k-1.5M
House,El Carmel,Barcelona,235000.0,96,4,2,0,1955.0,0,0,0,0,1,0,0,0,0,0,1,3.086356414343004,2.6078301510401825,3.575666232791755,12.367340793126296,81k-300k
Penthouse,El Carmel,Barcelona,490000.0,80,2,1,5,2011.0,1,1,1,1,1,0,1,0,0,1,1,3.086356414343004,2.6078301510401825,3.030579199328625,13.102160670086809,301k-1.5M
House,El Carmel,Barcelona,200000.0,100,2,1,1,1955.0,0,0,1,0,1,0,0,0,0,0,0,3.086356414343004,2.6078301510401825,4.819513954361332,12.206072645530174,81k-300k
Flat / apartment,El Carmel,Barcelona,490000.0,80,2,1,5,2011.0,0,1,0,0,1,0,1,0,0,0,1,3.086356414343004,2.6078301510401825,2.0306348219860992,13.102160670086809,301k-1.5M
Flat / apartment,El Carmel,Barcelona,490000.0,80,2,1,5,2011.0,0,1,0,0,1,0,1,0,0,0,1,3.086356414343004,2.6078301510401825,2.0306348219860992,13.102160670086809,301k-1.5M
Flat / apartment,Other,Badalona,172260.0,61,3,1,3,1971.0,1,0,0,0,1,0,0,0,0,0,1,1.54183940029666,2.8286990595611288,2.0306348219860992,12.056760242343165,81k-300k
Flat / apartment,Other,Badalona,240000.0,103,4,2,1,1975.0,1,1,0,1,1,1,0,0,0,0,1,1.54183940029666,2.6748372317337834,2.0306348219860992,12.388394202324127,81k-300k
Flat / apartment,Other,Badalona,333000.0,118,3,1,3,1998.0,1,1,1,0,1,0,1,0,0,0,0,1.54183940029666,2.8286990595611288,2.0306348219860992,12.71589776896258,301k-1.5M
Flat / apartment,La Dreta de l'Eixample,Barcelona,525000.0,86,2,1,5,1920.0,0,1,1,0,1,0,0,0,0,1,1,3.086356414343004,10.59825256769474,2.0306348219860992,13.17115354157376,301k-1.5M
Flat / apartment,La Dreta de l'Eixample,Barcelona,498000.0,116,3,2,1,1929.8669527897,1,1,0,0,1,0,0,0,0,1,1,3.086356414343004,10.59825256769474,2.0306348219860992,13.11835535600679,301k-1.5M
Flat / apartment,La Dreta de l'Eixample,Barcelona,895000.0,70,2,1,2,1929.8669527897,1,1,0,1,1,0,0,0,0,1,1,3.086356414343004,10.59825256769474,2.0306348219860992,13.704578997256991,301k-1.5M
Flat / apartment,La Dreta de l'Eixample,Barcelona,699000.0,120,4,2,2,1886.0,1,1,0,1,1,1,0,0,0,1,1,3.086356414343004,10.59825256769474,2.0306348219860992,13.457406021215949,301k-1.5M
Flat / apartment,La Dreta de l'Eixample,Barcelona,950000.0,109,3,2,0,1890.0,0,1,1,1,1,0,0,0,0,1,1,3.086356414343004,10.59825256769474,2.0306348219860992,13.764217263576723,301k-1.5M
Flat / apartment,La Dreta de l'Eixample,Barcelona,879000.0,146,3,2,3,1887.0,1,1,1,1,1,0,0,0,0,1,1,3.086356414343004,10.59825256769474,2.0306348219860992,13.686540176667314,301k-1.5M
Flat / apartment,La Dreta de l'Eixample,Barcelona,600000.0,121,4,2,2,1901.0,1,1,0,1,1,1,0,0,0,0,0,3.086356414343004,10.59825256769474,2.0306348219860992,13.304684934198283,301k-1.5M
Duplex,La Dreta de l'Eixample,Barcelona,498000.0,127,2,2,1,1890.0,0,0,1,0,1,0,0,0,0,1,1,3.086356414343004,10.59825256769474,2.866960588752642,13.11835535600679,301k-1.5M
Flat / apartment,La Dreta de l'Eixample,Barcelona,890000.0,82,1,1,5,2006.0,0,1,0,0,1,0,0,0,0,1,1,3.086356414343004,10.59825256769474,2.0306348219860992,13.698976741708323,301k-1.5M
Flat / apartment,Eixample,Barcelona,550000.0,93,4,2,0,1975.0,1,1,1,1,1,0,0,0,0,0,1,3.086356414343004,8.659348167488476,2.0306348219860992,13.217673557208654,301k-1.5M
Flat / apartment,La Dreta de l'Eixample,Barcelona,385000.0,70,3,1,2,1920.0,1,1,0,1,1,0,0,0,0,1,1,3.086356414343004,10.59825256769474,2.0306348219860992,12.86099861326992,301k-1.5M
Flat / apartment,La Dreta de l'Eixample,Barcelona,645000.0,95,3,2,3,1929.8669527897,0,1,0,1,1,0,0,0,0,1,1,3.086356414343004,10.59825256769474,2.0306348219860992,13.37700559577791,301k-1.5M
Duplex,La Nova Esquerra de l'Eixample,Barcelona,620000.0,149,4,3,4,1978.0,1,1,1,1,1,0,0,0,0,1,1,3.086356414343004,4.89200593409589,2.866960588752642,13.337474757021274,301k-1.5M
Flat / apartment,La Nova Esquerra de l'Eixample,Barcelona,645000.0,121,3,2,2,1998.0,1,1,1,1,1,0,0,0,0,1,1,3.086356414343004,4.89200593409589,2.0306348219860992,13.37700559577791,301k-1.5M
Flat / apartment,La Nova Esquerra de l'Eixample,Barcelona,365000.0,96,3,1,2,1900.0,1,1,0,1,1,1,0,0,0,0,1,3.086356414343004,4.89200593409589,2.0306348219860992,12.80765263256463,301k-1.5M
Flat / apartment,La Nova Esquerra de l'Eixample,Barcelona,550000.0,96,4,3,0,1979.0,0,1,1,0,1,0,0,0,0,1,1,3.086356414343004,4.89200593409589,2.0306348219860992,13.217673557208654,301k-1.5M
Flat / apartment,La Nova Esquerra de l'Eixample,Barcelona,450000.0,107,5,2,3,1970.0,1,1,1,0,1,0,0,0,0,0,1,3.086356414343004,4.89200593409589,2.0306348219860992,13.017002861746503,301k-1.5M
Flat / apartment,La Nova Esquerra de l'Eixample,Barcelona,255000.0,46,2,1,4,1936.0,1,1,0,1,1,0,0,0,0,1,1,3.086356414343004,4.89200593409589,2.0306348219860992,12.449018824140564,81k-300k
Flat / apartment,La Nova Esquerra de l'Eixample,Barcelona,570000.0,122,4,2,2,1979.0,1,1,1,1,1,0,1,0,0,1,1,3.086356414343004,4.89200593409589,2.0306348219860992,13.253391639810731,301k-1.5M
Penthouse,La Nova Esquerra de l'Eixample,Barcelona,430000.0,85,2,2,5,1900.0,1,1,1,1,1,0,0,0,0,1,1,3.086356414343004,4.89200593409589,3.030579199328625,12.971540487669746,301k-1.5M
Flat / apartment,La Nova Esquerra de l'Eixample,Barcelona,560000.0,122,4,2,3,1952.533834586466,1,1,0,0,1,0,0,0,0,0,1,3.086356414343004,4.89200593409589,2.0306348219860992,13.235692062711331,301k-1.5M
Flat / apartment,Eixample,Barcelona,586000.0,122,4,2,3,1943.2987804878048,1,1,0,1,1,0,0,0,0,0,0,3.086356414343004,8.659348167488476,2.0306348219860992,13.281075068559147,301k-1.5M
Flat / apartment,La Nova Esquerra de l'Eixample,Barcelona,300000.0,68,3,1,2,1967.0,1,1,0,0,1,1,0,0,0,0,0,3.086356414343004,4.89200593409589,2.0306348219860992,12.611537753638338,81k-300k
Flat / apartment,La Nova Esquerra de l'Eixample,Barcelona,360000.0,89,3,1,0,1952.533834586466,0,0,0,0,1,0,0,0,0,0,0,3.086356414343004,4.89200593409589,2.0306348219860992,12.793859310432293,301k-1.5M
Flat / apartment,La Nova Esquerra de l'Eixample,Barcelona,395000.0,96,4,1,3,1900.0,1,1,0,1,1,1,0,0,0,0,1,3.086356414343004,4.89200593409589,2.0306348219860992,12.88664104388326,301k-1.5M
House,Other,Barcelona,595000.0,236,8,2,0,1900.0,0,0,1,0,1,0,0,0,0,0,1,3.086356414343004,3.236339522546419,3.551799764176225,13.296316684527769,301k-1.5M
Flat / apartment,Sant Andreu,Barcelona,299000.0,90,2,2,1,1965.0,1,1,0,0,1,0,0,0,0,0,1,3.086356414343004,3.467960665868322,2.0306348219860992,12.608198852372825,81k-300k
Flat / apartment,El Clot,Barcelona,225000.0,81,4,1,3,1905.0,1,0,0,1,1,0,0,0,0,1,1,3.086356414343004,3.600285320043941,2.0306348219860992,12.323855681186558,81k-300k
Flat / apartment,El Clot,Barcelona,300000.0,72,2,2,0,2008.0,0,1,0,0,1,0,0,0,0,0,1,3.086356414343004,3.600285320043941,2.0306348219860992,12.611537753638338,81k-300k
Flat / apartment,El Clot,Barcelona,455000.0,105,3,2,3,2001.0,1,1,1,0,1,0,0,0,0,1,1,3.086356414343004,3.600285320043941,2.0306348219860992,13.028052697933088,301k-1.5M
Flat / apartment,Sant Martí,Barcelona,429000.0,60,2,1,1,2020.0,1,1,1,0,1,0,1,0,0,1,1,3.086356414343004,4.371079205477762,2.0306348219860992,12.969212197910156,301k-1.5M
Flat / apartment,L'Antiga Esquerra de l'Eixample,Barcelona,698000.0,163,5,2,1,1941.6016949152545,1,1,0,0,1,0,0,0,0,1,1,3.086356414343004,7.297554020192702,2.0306348219860992,13.45597438174451,301k-1.5M
Flat / apartment,Eixample,Barcelona,392000.0,76,3,2,0,1943.2987804878048,0,1,1,1,1,1,0,0,0,0,1,3.086356414343004,8.659348167488476,2.0306348219860992,12.8790171187726,301k-1.5M
Penthouse,L'Antiga Esquerra de l'Eixample,Barcelona,660000.0,86,1,1,1,1976.0,1,1,1,1,1,0,1,0,0,1,1,3.086356414343004,7.297554020192702,3.030579199328625,13.399995114002609,301k-1.5M
Flat / apartment,Eixample,Barcelona,345000.0,80,2,1,1,1892.0,1,1,1,1,1,0,0,0,0,1,1,3.086356414343004,8.659348167488476,2.0306348219860992,12.751299696013495,301k-1.5M
Flat / apartment,L'Antiga Esquerra de l'Eixample,Barcelona,900000.0,167,4,2,1,1900.0,1,1,1,1,1,0,0,0,0,0,1,3.086356414343004,7.297554020192702,2.0306348219860992,13.710150042306449,301k-1.5M
Flat / apartment,L'Antiga Esquerra de l'Eixample,Barcelona,675000.0,93,2,2,4,1941.6016949152545,1,1,0,0,0,0,0,0,0,1,1,3.086356414343004,7.297554020192702,2.0306348219860992,13.422467969854669,301k-1.5M
Flat / apartment,Eixample,Barcelona,430000.0,77,3,2,0,1890.0,1,1,0,1,1,0,0,0,0,1,0,3.086356414343004,8.659348167488476,2.0306348219860992,12.971540487669746,301k-1.5M
Flat / apartment,Other,Barcelona,154000.0,67,2,1,0,1963.0,1,0,0,0,1,0,0,0,0,0,1,3.086356414343004,2.679310344827586,2.0306348219860992,11.944707881395766,81k-300k
Flat / apartment,Other,Barcelona,173000.0,74,2,1,2,1955.0,1,1,0,1,1,0,0,0,0,0,0,3.086356414343004,1.257401049878503,2.0306348219860992,12.061046873479915,81k-300k
Flat / apartment,Nou Barris,Barcelona,131000.0,66,0,1,3,1971.581818181818,0,1,0,0,1,0,0,0,0,0,1,3.086356414343004,1.827804765125539,1.0,11.782952602183288,81k-300k
Flat / apartment,Sant Andreu,Barcelona,140000.0,86,3,1,2,1936.0,1,0,1,0,1,0,0,0,0,0,1,3.086356414343004,3.467960665868322,2.0306348219860992,11.84939770159144,81k-300k
Flat / apartment,Sant Andreu,Barcelona,215000.0,63,2,1,7,1970.0,1,1,1,1,1,0,0,0,0,0,0,3.086356414343004,3.467960665868322,2.0306348219860992,12.2783933071098,81k-300k
House,Sant Andreu,Barcelona,860000.0,209,6,3,3,1986.0,0,0,1,0,1,0,0,0,0,0,1,3.086356414343004,3.467960665868322,3.551799764176225,13.664687668229693,301k-1.5M
Flat / apartment,Sant Andreu,Barcelona,127500.0,79,3,1,0,1965.5420560747664,0,1,0,0,1,0,0,0,0,0,1,3.086356414343004,3.467960665868322,2.0306348219860992,11.755871643580615,81k-300k
Penthouse,Sant Andreu,Barcelona,350000.0,110,3,2,3,1975.0,1,0,1,0,1,1,0,0,0,0,0,3.086356414343004,3.467960665868322,3.030579199328625,12.765688433465597,301k-1.5M
House,Sant Andreu,Barcelona,315000.0,84,3,3,2,1960.0,0,0,1,0,1,1,0,0,0,0,1,3.086356414343004,3.467960665868322,3.551799764176225,12.66032791780777,301k-1.5M
Flat / apartment,Sant Andreu,Barcelona,600000.0,134,3,2,2,1990.0,1,1,0,1,1,0,1,0,0,1,1,3.086356414343004,3.467960665868322,2.0306348219860992,13.304684934198283,301k-1.5M
Flat / apartment,Sant Andreu,Barcelona,133800.0,74,4,2,3,1965.5420560747664,0,0,0,0,1,0,0,0,0,0,1,3.086356414343004,3.467960665868322,2.0306348219860992,11.804101426676263,81k-300k
Flat / apartment,Sant Antoni,Barcelona,495000.0,98,3,2,4,1991.0,1,1,0,1,1,0,0,0,0,1,1,3.086356414343004,5.0096552807905,2.0306348219860992,13.112313041550829,301k-1.5M
Flat / apartment,Sant Antoni,Barcelona,315000.0,73,4,1,2,1929.0,0,1,0,0,1,0,0,0,0,0,1,3.086356414343004,5.0096552807905,2.0306348219860992,12.66032791780777,301k-1.5M
Flat / apartment,Eixample,Barcelona,690000.0,102,2,2,1,1943.2987804878048,1,1,1,0,0,0,0,0,0,1,1,3.086356414343004,8.659348167488476,2.0306348219860992,13.444446876573442,301k-1.5M
Flat / apartment,Sant Antoni,Barcelona,315000.0,50,1,1,1,1885.0,1,1,0,0,1,0,0,0,0,0,1,3.086356414343004,5.0096552807905,2.0306348219860992,12.66032791780777,301k-1.5M
Flat / apartment,Eixample,Barcelona,325000.0,74,3,1,2,1950.0,0,1,0,1,1,0,0,0,0,1,0,3.086356414343004,8.659348167488476,2.0306348219860992,12.691580461311874,301k-1.5M
Flat / apartment,Sant Antoni,Barcelona,300500.0,84,4,1,2,1900.0,1,0,0,1,1,0,0,0,0,0,0,3.086356414343004,5.0096552807905,2.0306348219860992,12.6132030329574,301k-1.5M
Flat / apartment,El Putxet i el Farró,Barcelona,400000.0,80,2,1,3,1964.0,1,1,0,1,1,0,0,0,0,1,1,3.086356414343004,7.038456549395907,2.0306348219860992,12.89921982609012,301k-1.5M
Flat / apartment,El Putxet i el Farró,Barcelona,830000.0,205,5,3,5,1955.0,1,1,0,1,1,0,0,0,0,1,1,3.086356414343004,7.038456549395907,2.0306348219860992,13.62918097977278,301k-1.5M
Flat / apartment,Porta,Barcelona,355000.0,67,2,2,2,1970.2222222222224,1,1,1,0,0,0,0,0,0,0,1,3.086356414343004,2.551998477815288,2.0306348219860992,12.779873068457553,301k-1.5M
Flat / apartment,Porta,Barcelona,220000.0,80,3,0,0,1970.2222222222224,1,1,1,0,1,1,0,0,0,1,1,3.086356414343004,2.551998477815288,2.0306348219860992,12.301382825334498,81k-300k
Flat / apartment,Porta,Barcelona,259000.0,75,3,1,4,1971.0,1,1,1,1,1,0,0,0,0,1,1,3.086356414343004,2.551998477815288,2.0306348219860992,12.464583340681674,81k-300k
Flat / apartment,Porta,Barcelona,170653.0,79,3,1,0,1970.2222222222224,1,1,0,0,1,0,0,0,0,0,1,3.086356414343004,2.551998477815288,2.0306348219860992,12.04738753402211,81k-300k
Flat / apartment,Diagonal Mar i el Front Marítim del Poblenou,Barcelona,560000.0,72,2,2,3,2016.0,1,1,0,0,1,0,1,0,0,1,1,3.086356414343004,10.797194759263723,2.0306348219860992,13.235692062711331,301k-1.5M
Flat / apartment,Diagonal Mar i el Front Marítim del Poblenou,Barcelona,305000.0,91,3,1,3,1976.0,1,1,0,1,1,0,0,0,0,0,1,3.086356414343004,10.797194759263723,2.0306348219860992,12.628067055589549,301k-1.5M
Flat / apartment,Diagonal Mar i el Front Marítim del Poblenou,Barcelona,390000.0,90,2,1,1,2001.0,1,1,0,0,1,0,1,0,0,1,1,3.086356414343004,10.797194759263723,2.0306348219860992,12.873902018105827,301k-1.5M
Flat / apartment,Diagonal Mar i el Front Marítim del Poblenou,Barcelona,365000.0,92,3,1,7,1979.0,1,1,1,0,1,0,0,0,0,1,1,3.086356414343004,10.797194759263723,2.0306348219860992,12.80765263256463,301k-1.5M
Flat / apartment,El Poble Sec - Parc de Montjuïc,Barcelona,322500.0,90,4,1,1,1930.0,0,0,0,0,1,0,0,0,0,0,0,3.086356414343004,3.341684391708173,2.0306348219860992,12.683858415217964,301k-1.5M
Flat / apartment,El Poble Sec - Parc de Montjuïc,Barcelona,419000.0,113,4,2,1,1995.0,1,1,1,0,1,0,0,0,0,1,1,3.086356414343004,3.341684391708173,2.0306348219860992,12.945626198904275,301k-1.5M
Flat / apartment,El Poble Sec - Parc de Montjuïc,Barcelona,130000.0,33,1,1,0,1930.0,0,1,1,0,1,0,0,0,0,0,1,3.086356414343004,3.341684391708173,2.0306348219860992,11.77528972943772,81k-300k
Flat / apartment,Sants-Montjuïc,Barcelona,273500.0,106,2,2,0,1900.0,1,0,0,0,1,0,0,0,0,0,0,3.086356414343004,3.131782011092356,2.0306348219860992,12.519056900844172,81k-300k
Flat / apartment,El Poble Sec - Parc de Montjuïc,Barcelona,220000.0,50,2,1,2,1941.0919540229888,1,0,1,1,1,0,0,0,0,0,1,3.086356414343004,3.341684391708173,2.0306348219860992,12.301382825334498,81k-300k
Flat / apartment,Gràcia,Barcelona,450000.0,66,2,2,1,1967.0,1,0,0,0,1,0,0,0,0,0,1,3.086356414343004,6.362475886182783,2.0306348219860992,13.017002861746503,301k-1.5M
Flat / apartment,Vila de Gràcia,Barcelona,420000.0,92,3,2,0,1965.0,0,1,0,0,1,0,0,0,0,0,1,3.086356414343004,5.521576260280014,2.0306348219860992,12.948009990259552,301k-1.5M
Flat / apartment,Vila de Gràcia,Barcelona,320000.0,74,3,1,1,1976.0,0,1,0,0,1,0,0,0,0,0,1,3.086356414343004,5.521576260280014,2.0306348219860992,12.676076274775909,301k-1.5M
Flat / apartment,Vila de Gràcia,Barcelona,570000.0,107,3,2,3,1880.0,1,1,0,0,1,0,0,0,0,0,1,3.086356414343004,5.521576260280014,2.0306348219860992,13.253391639810731,301k-1.5M
Flat / apartment,Vila de Gràcia,Barcelona,345000.0,95,2,2,0,1936.0,0,0,0,0,1,0,0,0,0,0,1,3.086356414343004,5.521576260280014,2.0306348219860992,12.751299696013495,301k-1.5M
